State FIPS Code,County FIPS Code,Postal Code,Median Household Income
54,035,WV,"38,640"
54,037,WV,"64,916"
54,039,WV,"45,858"
54,041,WV,"38,462"
54,043,WV,"35,524"
54,045,WV,"35,773"
54,047,WV,"25,205"
54,049,WV,"41,705"
54,051,WV,"41,583"
54,053,WV,"36,454"
54,055,WV,"34,320"
54,057,WV,"38,320"
54,059,WV,"32,431"
54,061,WV,"47,281"
54,063,WV,"36,787"
54,065,WV,"42,719"
54,067,WV,"38,451"
54,069,WV,"41,009"
54,071,WV,"36,868"
54,073,WV,"43,172"
54,075,WV,"32,199"
54,077,WV,"42,187"
54,079,WV,"56,102"
54,081,WV,"39,998"
54,083,WV,"35,458"
54,085,WV,"38,147"
54,087,WV,"35,982"
54,089,WV,"31,051"
54,091,WV,"38,720"
54,093,WV,"37,591"
54,095,WV,"39,401"
54,097,WV,"37,676"
54,099,WV,"38,676"
54,101,WV,"31,805"
54,103,WV,"39,444"
54,105,WV,"37,132"
54,107,WV,"41,205"
54,109,WV,"34,525"
55,000,WI,"51,474"
55,001,WI,"43,814"
55,003,WI,"37,909"
55,005,WI,"44,086"
55,007,WI,"45,466"
55,009,WI,"51,956"
55,011,WI,"48,418"
55,013,WI,"41,388"
55,015,WI,"66,657"
55,017,WI,"49,491"
55,019,WI,"42,477"
55,021,WI,"57,613"
55,023,WI,"41,598"
55,025,WI,"60,326"
55,027,WI,"51,623"
55,029,WI,"51,761"
55,031,WI,"43,417"
55,033,WI,"50,425"
55,035,WI,"49,345"
55,037,WI,"44,139"
55,039,WI,"54,649"
55,041,WI,"40,153"
55,043,WI,"45,854"
55,045,WI,"55,732"
55,047,WI,"44,184"
55,049,WI,"53,186"
55,051,WI,"37,412"
55,053,WI,"46,442"
55,055,WI,"52,399"
55,057,WI,"45,167"
55,059,WI,"51,929"
55,061,WI,"52,954"
55,063,WI,"51,324"
55,065,WI,"46,422"
55,067,WI,"42,025"
55,069,WI,"47,721"
55,071,WI,"47,835"
55,073,WI,"51,830"
55,075,WI,"41,446"
55,077,WI,"47,760"
55,078,WI,"32,769"
55,079,WI,"42,058"
55,081,WI,"51,411"
55,083,WI,"52,800"
55,085,WI,"46,773"
55,087,WI,"57,124"
55,089,WI,"74,392"
55,091,WI,"50,728"
55,093,WI,"60,824"
55,095,WI,"49,138"
55,097,WI,"51,587"
55,099,WI,"43,004"
55,101,WI,"54,403"
55,103,WI,"43,635"
55,105,WI,"49,157"
55,107,WI,"37,350"
55,109,WI,"69,641"
55,111,WI,"50,923"
55,113,WI,"40,608"
55,115,WI,"45,953"
55,117,WI,"52,106"
55,119,WI,"45,985"
55,121,WI,"50,953"
55,123,WI,"47,063"
55,125,WI,"40,454"
55,127,WI,"52,610"
55,129,WI,"43,588"
55,131,WI,"67,276"
55,133,WI,"75,652"
55,135,WI,"48,056"
55,137,WI,"43,175"
55,139,WI,"50,469"
55,141,WI,"48,723"
56,000,WY,"58,424"
56,001,WY,"42,443"
56,003,WY,"49,052"
56,005,WY,"81,652"
56,007,WY,"54,210"
56,009,WY,"62,438"
56,011,WY,"59,490"
56,013,WY,"51,920"
56,015,WY,"43,311"
56,017,WY,"42,694"
56,019,WY,"51,521"
56,021,WY,"59,712"
56,023,WY,"67,256"
56,025,WY,"57,701"
56,027,WY,"43,994"
56,029,WY,"50,967"
56,031,WY,"48,621"
56,033,WY,"51,628"
56,035,WY,"74,951"
56,037,WY,"72,899"
56,039,WY,"70,201"
56,041,WY,"60,953"
56,043,WY,"50,740"
56,045,WY,"59,314"
